"unit_id","unit","species","feeding_regime","forage_profile","carrying_capacity_animals_Current","carrying_capacity_animals_SSP245_2050_Without_Intervention","carrying_capacity_animals_SSP245_2050_With_Intervention","carrying_capacity_animals_SSP245_2090_Without_Intervention","carrying_capacity_animals_SSP245_2090_With_Intervention","carrying_capacity_animals_SSP585_2050_Without_Intervention","carrying_capacity_animals_SSP585_2050_With_Intervention","carrying_capacity_animals_SSP585_2090_Without_Intervention","carrying_capacity_animals_SSP585_2090_With_Intervention","capacity_change_from_current_animals_Current","capacity_change_from_current_animals_SSP245_2050_Without_Intervention","capacity_change_from_current_animals_SSP245_2050_With_Intervention","capacity_change_from_current_animals_SSP245_2090_Without_Intervention","capacity_change_from_current_animals_SSP245_2090_With_Intervention","capacity_change_from_current_animals_SSP585_2050_Without_Intervention","capacity_change_from_current_animals_SSP585_2050_With_Intervention","capacity_change_from_current_animals_SSP585_2090_Without_Intervention","capacity_change_from_current_animals_SSP585_2090_With_Intervention","capacity_change_from_current_pct_Current","capacity_change_from_current_pct_SSP245_2050_Without_Intervention","capacity_change_from_current_pct_SSP245_2050_With_Intervention","capacity_change_from_current_pct_SSP245_2090_Without_Intervention","capacity_change_from_current_pct_SSP245_2090_With_Intervention","capacity_change_from_current_pct_SSP585_2050_Without_Intervention","capacity_change_from_current_pct_SSP585_2050_With_Intervention","capacity_change_from_current_pct_SSP585_2090_Without_Intervention","capacity_change_from_current_pct_SSP585_2090_With_Intervention"
"Conservancy_3","Otjitanda","Goats","Browser-Mixed","Goat_Browser_Mixed",57159,57893,54769,55051,52004,56502,53474,53166,50227,0,734,-2389,-2107,-5155,-656,-3684,-3993,-6931,0,1.28458588730927,-4.18041136564607,-3.68695371049659,-9.01841493179233,-1.14809295105617,-6.44587028475974,-6.98576201350414,-12.126567975307
"Conservancy_3","Otjitanda","Donkeys","Grazer","Donkey_Grazer",11602,11011,25644,10362,24277,10746,25045,10008,23449,0,-591,14041,-1240,12675,-856,13443,-1594,11847,0,-5.09413884875691,121.023215007595,-10.6915765632161,109.247472817503,-7.37585191506814,115.862244495984,-13.7397178234478,102.105786639709
"Conservancy_4","Orupupa","Cattle","Grazer","Cattle_Grazer",3197,2939,5910,2786,5653,2834,5699,2631,5337,0,-258,2713,-411,2455,-363,2501,-567,2140,0,-8.0698659660609,84.8480032024902,-12.8694511600411,76.7872365662465,-11.3551136576287,78.228024509319,-17.7245462647836,66.9325932097277
"Conservancy_4","Orupupa","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",37361,35466,53183,33797,50898,34196,51278,31913,48060,0,-1895,15822,-3564,13537,-3165,13917,-5448,10700,0,-5.07211637427758,42.3491108253636,-9.53948942964115,36.2326377056019,-8.4705893371656,37.2493067204507,-14.5815055434766,28.6382854580041
"Conservancy_4","Orupupa","Goats","Browser-Mixed","Goat_Browser_Mixed",66953,65885,62323,63152,59737,63522,60089,59631,56407,0,-1068,-4630,-3802,-7216,-3432,-6865,-7322,-10546,0,-1.59567578995324,-6.91518233625943,-5.6778907031054,-10.7776799532304,-5.12545988712899,-10.2528215086116,-10.9366712251208,-15.751936006695
"Conservancy_4","Orupupa","Donkeys","Grazer","Donkey_Grazer",13011,12155,21111,11553,20195,11720,20355,10909,19069,0,-856,8100,-1458,7184,-1291,7344,-2102,6058,0,-6.57874670492561,62.2548086963422,-11.2059601930703,55.2158923654794,-9.91992163548103,56.4434212372472,-16.1543644441043,46.5636079622654
"Conservancy_5","Omuramba ua Mbinda","Cattle","Grazer","Cattle_Grazer",7667,7254,23960,7024,23199,7049,23281,6576,21718,0,-413,16293,-643,15532,-618,15614,-1091,14052,0,-5.38095767150611,212.512578706326,-8.38332163283016,202.588522570958,-8.06026079993441,203.655148460807,-14.2253112508188,183.277988016635
"Conservancy_5","Omuramba ua Mbinda","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",95183,90284,189296,87420,183286,87728,183932,81845,171591,0,-4899,94113,-7764,88103,-7455,88749,-13338,76408,0,-5.14662450853555,98.8754332961973,-8.15642411310998,92.5612279005925,-7.83256318897527,93.2400657029848,-14.0128819805284,80.2749062418791
"Conservancy_5","Omuramba ua Mbinda","Goats","Browser-Mixed","Goat_Browser_Mixed",182212,173273,150881,167775,146094,168367,146610,157077,136780,0,-8939,-31331,-14437,-36118,-13845,-35602,-25135,-45432,0,-4.90575291746117,-17.1947197300783,-7.92319563664078,-19.8217862736816,-7.59851229690218,-19.5390392229207,-13.794525450548,-24.9335042859342
"Conservancy_5","Omuramba ua Mbinda","Donkeys","Grazer","Donkey_Grazer",32083,30399,80700,29434,78137,29538,78413,27557,73151,0,-1685,48616,-2649,46054,-2545,46329,-4526,41068,0,-5.25085966746963,151.530298574975,-8.25735177836218,143.543434241556,-7.93384674767591,144.401957395292,-14.1073739357868,128.002376222942
"Conservancy_6","Otjombinde","Cattle","Grazer","Cattle_Grazer",14270,13278,43778,12828,42374,12940,42664,12001,39640,0,-993,29508,-1442,28103,-1331,28393,-2270,25370,0,-6.95688902980783,206.776234249339,-10.1046591452815,196.934823063492,-9.32471284993493,198.968307418874,-15.9038800532497,177.780300165414
"Conservancy_6","Otjombinde","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",175605,164977,345750,159570,334681,160780,336951,149276,313092,0,-10627,170145,-16034,159077,-14825,161346,-26328,137487,0,-6.05177078022067,96.8910040064296,-9.13088871600246,90.5879497212492,-8.44227582158968,91.880318758935,-14.9928834531712,78.2934852578979
"Conservancy_6","Otjombinde","Goats","Browser-Mixed","Goat_Browser_Mixed",333119,316095,275212,306075,266473,308053,268211,286331,249283,0,-17024,-57907,-27043,-66645,-25066,-64908,-46788,-83836,0,-5.11046953585281,-17.3831577484862,-8.11819422986462,-20.0065294297145,-7.52456251465511,-19.4848766456947,-14.0454720256771,-25.1669375200012
"Conservancy_6","Otjombinde","Donkeys","Grazer","Donkey_Grazer",59439,55590,147428,53741,142703,54176,143676,50274,133497,0,-3849,87989,-5698,83264,-5264,84237,-9165,74058,0,-6.47540322536997,148.031942828044,-9.58639825714153,140.082124962683,-8.85529161930271,141.719412335925,-15.4190285999132,124.594967354436
"Conservancy_7","Bamunu","Cattle","Grazer","Cattle_Grazer",2330,2086,2381,2050,2356,2095,2384,1944,2217,0,-244,50,-280,25,-235,54,-387,-113,0,-10.4729741576851,2.15319887074934,-12.0209887680166,1.08960545515144,-10.1016174156532,2.30541296186503,-16.5987720295051,-4.85734035390407
"Conservancy_7","Bamunu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",22790,20958,22677,20693,22489,21045,22686,19616,21169,0,-1832,-113,-2098,-301,-1745,-104,-3174,-1621,0,-8.04034626027549,-0.496699665367529,-9.20381242256288,-1.32145292188157,-7.65639285791743,-0.457887080346067,-13.9279617046702,-7.11194284558572
"Conservancy_7","Bamunu","Goats","Browser-Mixed","Goat_Browser_Mixed",28177,26780,26339,26565,26129,26893,26369,25182,24688,0,-1397,-1838,-1611,-2048,-1284,-1808,-2995,-3489,0,-4.9587640323357,-6.52142610543051,-5.71862580496827,-7.26700868885924,-4.55672481114772,-6.41487658213633,-10.6292195693965,-12.3821290758123
"Conservancy_7","Bamunu","Donkeys","Grazer","Donkey_Grazer",8536,7741,8620,7624,8540,7774,8623,7228,8031,0,-795,84,-912,4,-762,87,-1308,-505,0,-9.30820179465341,0.985715999307222,-10.6806350012959,0.0469331955673239,-8.93070745145355,1.01631777925559,-15.328240473632,-5.91194392687188
"Conservancy_8","Mashi","Cattle","Grazer","Cattle_Grazer",1259,1031,1282,977,1247,1033,1276,926,1176,0,-228,23,-282,-12,-226,17,-333,-83,0,-18.0870520429218,1.83062678278606,-22.3626665737359,-0.923933493841382,-17.9491498615032,1.38109731931877,-26.4703627031031,-6.62277204409671
"Conservancy_8","Mashi","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",13305,11626,13112,11264,12863,11646,13058,10668,12121,0,-1678,-192,-2041,-441,-1659,-246,-2637,-1184,0,-12.6153046209239,-1.44510782693827,-15.3399719629672,-3.31674025952891,-12.4686316344286,-1.85193623557302,-19.8196183370485,-8.89811720418916
"Conservancy_8","Mashi","Goats","Browser-Mixed","Goat_Browser_Mixed",22194,21065,20729,20927,20565,21100,20719,19819,19433,0,-1129,-1465,-1267,-1629,-1093,-1475,-2374,-2761,0,-5.08673714774159,-6.60111589402152,-5.70988928018587,-7.33991665473394,-4.92678968259635,-6.64660201877674,-10.6987103258678,-12.4414823441381
"Conservancy_8","Mashi","Donkeys","Grazer","Donkey_Grazer",4730,4000,4755,3834,4646,4007,4731,3631,4375,0,-730,25,-897,-84,-723,1,-1099,-355,0,-15.4306161337312,0.530114761046922,-18.9538288623574,-1.7742241299262,-15.2882813746096,0.0163549469761425,-23.2425407768935,-7.51120243850728
"Conservancy_9","Ovitoto","Cattle","Grazer","Cattle_Grazer",1504,1441,4718,1380,4518,1375,4501,1264,4137,0,-63,3214,-124,3014,-129,2998,-240,2634,0,-4.17497439022203,213.742601175031,-8.23097814130612,200.460854410607,-8.57315526945441,199.341806564234,-15.9676069364444,175.129758336052
"Conservancy_9","Ovitoto","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",18584,17934,37356,17175,35775,17111,35641,15727,32759,0,-650,18772,-1409,17191,-1473,17057,-2857,14175,0,-3.49745609325389,101.012803751048,-7.58213728779749,92.503583612916,-7.92673373452824,91.7864106981488,-15.373466903856,76.2741904656151
"Conservancy_9","Ovitoto","Goats","Browser-Mixed","Goat_Browser_Mixed",35410,34419,30026,32962,28755,32839,28648,30183,26331,0,-991,-5384,-2448,-6654,-2571,-6762,-5227,-9079,0,-2.79898358237301,-15.2034888718627,-6.91322915330089,-18.7925781872128,-7.26031974304222,-19.0954470251817,-14.7609513714579,-25.6387719060408
"Conservancy_9","Ovitoto","Donkeys","Grazer","Donkey_Grazer",6278,6038,15905,5783,15232,5761,15175,5295,13948,0,-239,9628,-495,8954,-516,8898,-982,7670,0,-3.81209265866437,153.364033879621,-7.88345617255605,142.638473027525,-8.22692909820578,141.73467113348,-15.6493829640761,122.182288424949
"Conservancy_10","Salambala","Cattle","Grazer","Cattle_Grazer",3718,3137,3316,3002,3263,3160,3251,2849,3014,0,-581,-401,-716,-455,-558,-467,-868,-704,0,-15.6159578851292,-10.7910576558553,-19.2521191171787,-12.2371197248869,-15.0006906783146,-12.562916537683,-23.352896517513,-18.9237975212853
"Conservancy_10","Salambala","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",36885,32961,32988,32143,32620,33203,32463,30509,30261,0,-3923,-3896,-4742,-4265,-3682,-4421,-6375,-6623,0,-10.6372165555576,-10.5635985691656,-12.8560525066093,-11.562356470547,-9.98197212365069,-11.9869440082736,-17.2840454937721,-17.9568158588069
"Conservancy_10","Salambala","Goats","Browser-Mixed","Goat_Browser_Mixed",46439,44983,42814,44959,42620,45322,42823,42668,40168,0,-1456,-3625,-1481,-3820,-1118,-3616,-3771,-6271,0,-3.13508862736383,-7.80654653112702,-3.18811729485216,-8.22507176326341,-2.40684451952421,-7.78725113450548,-8.12099281388889,-13.5041385321834
"Conservancy_10","Salambala","Donkeys","Grazer","Donkey_Grazer",13666,11871,12106,11471,11942,11958,11855,10888,11024,0,-1795,-1559,-2194,-1724,-1708,-1810,-2777,-2642,0,-13.132016890946,-11.4096462388979,-16.0586339342412,-12.6123270070503,-12.4965202528101,-13.2476300941148,-20.3231985565557,-19.3299037235878
"Conservancy_11","Doro !nawas Area2","Cattle","Grazer","Cattle_Grazer",1951,1624,6174,1520,5884,1576,5991,1408,5451,0,-328,4223,-431,3933,-375,4040,-543,3500,0,-16.785224377774,216.428733854147,-22.0806339744836,201.572373885134,-19.2133647942855,207.029853217676,-27.8197551793059,179.376763055458
"Conservancy_11","Doro !nawas Area2","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",18409,15682,48201,14732,45955,15219,46768,13649,42573,0,-2727,29792,-3676,27546,-3189,28359,-4759,24164,0,-14.8131554312402,161.836855024598,-19.9709793628017,149.635380049405,-17.3247798647769,154.053991815526,-25.8539254712839,131.266215696366
"Conservancy_11","Doro !nawas Area2","Goats","Browser-Mixed","Goat_Browser_Mixed",23782,21178,36584,20016,34932,20542,35493,18550,32363,0,-2603,12802,-3766,11150,-3240,11712,-5232,8582,0,-10.9465947478947,53.8321793218348,-15.8342341946408,46.8840384578147,-13.6226666682899,49.2463131967884,-21.9987584120233,36.0851565674952
"Conservancy_11","Doro !nawas Area2","Donkeys","Grazer","Donkey_Grazer",8282,7177,21408,6757,20408,6966,20772,6260,18906,0,-1105,13126,-1525,12126,-1315,12490,-2022,10624,0,-13.3391698932392,158.499786441072,-18.4106192562212,146.425599905347,-15.8836535254185,150.820922708421,-24.4170778099277,128.289038564254
"Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Cattle","Grazer","Cattle_Grazer",86,36,578,33,550,36,564,30,508,0,-50,492,-54,463,-51,478,-56,422,0,-57.7536400371827,569.680139025557,-62.2822764776867,536.474834346922,-58.7736203329491,553.561985994593,-65.1082634050948,488.803069659889
"Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",890,471,4473,430,4252,459,4366,398,3934,0,-420,3583,-460,3362,-431,3476,-493,3043,0,-47.1337741543419,402.480051225752,-51.7125968131795,377.63241271071,-48.4086271078178,390.386329085043,-55.3305132042286,341.857365270652
"Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Goats","Browser-Mixed","Goat_Browser_Mixed",1336,922,3265,860,3106,900,3187,795,2873,0,-414,1929,-476,1770,-436,1851,-540,1537,0,-30.9743666723126,144.443418477008,-35.6321765888238,132.493223970593,-32.6370409107731,138.56051983653,-40.4549127064498,115.078212599898
"Conservancy_12","Doro !nawas/Uibasen Twyfelfontein/Sorris Sorri JMA","Donkeys","Grazer","Donkey_Grazer",507,342,2048,318,1947,333,1999,295,1802,0,-166,1541,-189,1440,-174,1492,-213,1294,0,-32.6980998992712,303.621076246215,-37.252135331145,283.74263013911,-34.3193403193808,293.906921739021,-41.9534966201435,254.999366626258
"Conservancy_13","Kwandu","Cattle","Grazer","Cattle_Grazer",744,639,636,611,681,642,615,579,558,0,-105,-107,-133,-63,-102,-129,-165,-186,0,-14.0646137425744,-14.4395958227075,-17.8796342658103,-8.42956192083991,-13.7428190119524,-17.3306733837891,-22.1739219604613,-25.0512824409027
"Conservancy_13","Kwandu","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",7216,6458,6250,6278,6643,6482,6032,5949,5546,0,-758,-966,-938,-573,-734,-1184,-1267,-1670,0,-10.5085981145727,-13.3889559192942,-13.0017358977992,-7.94525195993862,-10.1764129029738,-16.4120371880784,-17.5539056464827,-23.1434249726649
"Conservancy_13","Kwandu","Goats","Browser-Mixed","Goat_Browser_Mixed",9711,9174,8821,9135,8944,9208,8700,8657,8171,0,-537,-890,-576,-767,-503,-1011,-1054,-1540,0,-5.53152003548423,-9.16138501972171,-5.93069838319521,-7.89369511055611,-5.18220096761252,-10.4085102330014,-10.8564014852675,-15.8623338589171
"Conservancy_13","Kwandu","Donkeys","Grazer","Donkey_Grazer",2711,2377,2312,2292,2488,2386,2220,2172,2026,0,-334,-399,-419,-223,-325,-491,-539,-685,0,-12.3181315954069,-14.7037479640244,-15.4624315131425,-8.21629056160885,-11.9910496024972,-18.1212582556169,-19.8845546107847,-25.2617527251167
"Conservancy_14","Orupembe","Cattle","Grazer","Cattle_Grazer",2155,1902,16135,1762,15230,1858,15789,1700,14675,0,-253,13980,-393,13075,-297,13634,-456,12520,0,-11.7370251431996,648.628917906202,-18.2526837360918,606.633822537795,-13.7730551889076,632.587892748034,-21.1422800407945,580.891747602522
"Conservancy_14","Orupembe","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",26009,23872,126020,22207,118903,23323,123315,21423,114574,0,-2137,100011,-3802,92893,-2686,97305,-4587,88565,0,-8.21640841889698,384.521804638678,-14.6169834595344,357.156613027653,-10.3273112324778,374.120269442728,-17.6346984390109,340.516222984759
"Conservancy_14","Orupembe","Goats","Browser-Mixed","Goat_Browser_Mixed",48061,45921,95807,42902,90245,44867,93734,41386,86971,0,-2140,47746,-5159,42184,-3194,45674,-6675,38910,0,-4.45287254070189,99.3453115790318,-10.7340857750659,87.7726230756893,-6.6450518743939,95.0326138882524,-13.8877182595541,80.9605568984142
"Conservancy_14","Orupembe","Donkeys","Grazer","Donkey_Grazer",12472,11748,56300,10983,53145,11486,55094,10589,51208,0,-724,43828,-1489,40673,-986,42623,-1883,38736,0,-5.80541454567084,351.424677224579,-11.9370362607441,326.127228464925,-7.90333889523717,341.758305720664,-15.0965476674969,310.599193511653
"Conservancy_15","Mayuni","Cattle","Grazer","Cattle_Grazer",506,408,512,378,506,408,519,358,469,0,-99,6,-128,-1,-98,12,-148,-37,0,-19.4949438440548,1.197209236277,-25.2732624583532,-0.114132019125936,-19.3291839414418,2.4216094075203,-29.2552652098548,-7.33879310874077
"Conservancy_15","Mayuni","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",5235,4552,5121,4378,5133,4561,5162,4144,4755,0,-684,-115,-858,-103,-674,-73,-1091,-480,0,-13.0564699873475,-2.19039618395291,-16.3849491354095,-1.96414034544436,-12.8757906325394,-1.40240306674704,-20.8409130868654,-9.17492527179801
"Conservancy_15","Mayuni","Goats","Browser-Mixed","Goat_Browser_Mixed",7965,7616,7379,7604,7434,7632,7388,7199,6963,0,-348,-586,-361,-531,-332,-577,-766,-1002,0,-4.37337602128431,-7.35344903601068,-4.52617134764922,-6.66988195279284,-4.17212922888578,-7.24177059892785,-9.61524613344406,-12.5795069473403
"Conservancy_15","Mayuni","Donkeys","Grazer","Donkey_Grazer",1908,1600,1901,1515,1898,1604,1920,1434,1754,0,-307,-7,-393,-10,-304,12,-474,-154,0,-16.116837511277,-0.385282635115328,-20.6130790272155,-0.509590921518871,-15.9431679903316,0.634715226269411,-24.843637112547,-8.05456074905516
"Conservancy_16","Uibasen Twyfelfontein","Cattle","Grazer","Cattle_Grazer",336,262,1253,220,1177,255,1220,203,1089,0,-74,916,-117,840,-81,884,-133,753,0,-22.0494468068492,272.370532150323,-34.6761974065475,249.755114765088,-24.0467100978417,262.712554971127,-39.5574664719937,223.768178298691
"Conservancy_16","Uibasen Twyfelfontein","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",2956,2320,9645,1973,9057,2260,9394,1826,8384,0,-636,6689,-983,6101,-696,6439,-1130,5428,0,-21.5162931664329,226.305354407969,-33.2414268931246,206.425882873136,-23.5313385265013,217.842454447383,-38.224059506074,183.659277933456
"Conservancy_16","Uibasen Twyfelfontein","Goats","Browser-Mixed","Goat_Browser_Mixed",3250,2589,6901,2279,6474,2522,6722,2110,5993,0,-661,3651,-970,3224,-728,3472,-1140,2743,0,-20.3439184392209,112.344933449588,-29.8616617247649,99.218869043077,-22.3990977283709,106.838591896278,-35.082525128408,84.4200853151588
"Conservancy_16","Uibasen Twyfelfontein","Donkeys","Grazer","Donkey_Grazer",1483,1234,4355,1080,4095,1202,4242,999,3791,0,-249,2871,-404,2612,-281,2759,-484,2308,0,-16.8108942968107,193.584815283463,-27.2133486385028,176.092508022361,-18.9524123711303,185.968941267785,-32.6378667510724,155.582091072537
"Conservancy_17","Oskop","Cattle","Grazer","Cattle_Grazer",921,877,877,850,850,852,852,776,776,0,-44,-44,-71,-71,-69,-69,-145,-145,0,-4.75650892559336,-4.75650892559336,-7.69871662032723,-7.69871662032723,-7.48852128695164,-7.48852128695164,-15.7471400051912,-15.7471400051912
"Conservancy_17","Oskop","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",6939,6601,6601,6397,6397,6412,6412,5839,5839,0,-338,-338,-542,-542,-528,-528,-1100,-1100,0,-4.87673482745991,-4.87673482745991,-7.8152285720898,-7.8152285720898,-7.60529856837862,-7.60529856837862,-15.8534924284743,-15.8534924284743
"Conservancy_17","Oskop","Goats","Browser-Mixed","Goat_Browser_Mixed",4492,4246,4246,4115,4115,4124,4124,3756,3756,0,-246,-246,-377,-377,-368,-368,-736,-736,0,-5.47519852481583,-5.47519852481583,-8.39520486967157,-8.39520486967157,-8.18659563103272,-8.18659563103272,-16.3828963545223,-16.3828963545223
"Conservancy_17","Oskop","Donkeys","Grazer","Donkey_Grazer",3041,2895,2895,2806,2806,2812,2812,2561,2561,0,-146,-146,-236,-236,-229,-229,-480,-480,0,-4.80614083552796,-4.80614083552796,-7.74681532956048,-7.74681532956048,-7.53672953013557,-7.53672953013557,-15.7910446364875,-15.7910446364875
"Conservancy_18","//Huab","Cattle","Grazer","Cattle_Grazer",4610,4108,11116,3889,10647,3976,10762,3609,9879,0,-503,6505,-722,6037,-634,6152,-1002,5269,0,-10.9015287349399,141.111110917867,-15.650329485723,130.945273754079,-13.7525305934952,133.434643990526,-21.7265869089653,114.29771810116
"Conservancy_18","//Huab","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",50675,47290,90391,45137,86637,45777,87512,41886,80393,0,-3385,39716,-5538,35962,-4898,36837,-8788,29718,0,-6.68024275853171,78.3738185841107,-10.9285142235109,70.9666078834851,-9.6660522332492,72.6931260681595,-17.3428104003687,58.644047811553
"Conservancy_18","//Huab","Goats","Browser-Mixed","Goat_Browser_Mixed",84152,83257,79930,80243,76783,80593,77382,74466,71251,0,-896,-4222,-3910,-7369,-3559,-6770,-9686,-12901,0,-1.06418209995153,-5.01735132678811,-4.6458137332006,-8.75687750630422,-4.22940535050583,-8.04527625117944,-11.5098638545052,-15.330644496443
"Conservancy_18","//Huab","Donkeys","Grazer","Donkey_Grazer",18514,16877,38127,16034,36521,16337,36914,14879,33889,0,-1638,19613,-2480,18007,-2177,18399,-3635,15375,0,-8.84555678367903,105.935285177735,-13.3951754736441,97.2619883061026,-11.7583127957583,99.3802651006951,-19.6347124913536,83.042054392436
"Conservancy_19","Omatendeka","Cattle","Grazer","Cattle_Grazer",5141,4692,8823,4426,8394,4541,8537,4154,7884,0,-449,3682,-716,3252,-600,3395,-987,2743,0,-8.73557972112374,71.6076327760005,-13.9241451823352,63.2524330840031,-11.6753418416207,66.0383531714696,-19.2014808095208,53.3496000297936
"Conservancy_19","Omatendeka","Sheep","Grazer-Mixed","Sheep_Grazer_Mixed",53431,50428,76259,47944,72717,48790,73777,45027,68315,0,-3003,22828,-5488,19286,-4641,20346,-8405,14883,0,-5.62037735324159,42.7233505041554,-10.2705541107168,36.0941819984959,-8.68685610766615,38.0791163690243,-15.7298797826377,27.8551026128224
